Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP_m,CP (0 to 4 deg),Reynolds Number
8.38,2,0.097509506,0.104346981,0.099614969,0.097628415,0.092893518,0.190855716,0.194215964,0.189101774,0.00511419,7.145329399,62.11288546,1.577667291,61.15726635,7728456
8.39,2,0.097413839,0.104247318,0.099525696,0.097532631,0.092808131,0.190745933,0.194103132,0.188988942,0.00511419,7.143405023,62.1069944,1.577517658,61.15163254,7737678
8.4,2,0.097318388,0.104147876,0.09943661,0.097437064,0.092722926,0.190636265,0.193990422,0.188876232,0.00511419,7.141486755,62.10107173,1.577367222,61.14597564,7746900
8.41,2,0.097223152,0.104048654,0.09934771,0.097341712,0.092637903,0.19052675,0.193877872,0.188763681,0.00511419,7.13957569,62.09512522,1.577216181,61.14030191,7756123
8.42,2,0.097128139,0.103949661,0.099259006,0.097246583,0.092553069,0.190417389,0.193765481,0.188651291,0.00511419,7.137671838,62.08916069,1.577064681,61.13461587,7765346
8.43,2,0.097033341,0.103850887,0.099170487,0.097151669,0.092468416,0.190308157,0.193653226,0.188539036,0.00511419,7.135774499,62.08320708,1.57691346,61.12893997,7774568
8.44,2,0.096938764,0.103752339,0.09908216,0.097056977,0.092383951,0.190199029,0.193541083,0.188426892,0.00511419,7.133882977,62.07717894,1.576760345,61.12320769,7783790
8.45,2,0.096844399,0.10365401,0.098994018,0.096962497,0.092299665,0.190090093,0.193429137,0.188314946,0.00511419,7.13199975,62.07113466,1.57660682,61.11746478,7793013
8.46,2,0.096750257,0.103555908,0.098906071,0.09686824,0.092215569,0.189981283,0.193317324,0.188203133,0.00511419,7.130122954,62.06507036,1.576452787,61.11170803,7802236
8.47,2,0.096656325,0.103458021,0.098818306,0.096774194,0.09213165,0.189872597,0.193205641,0.18809145,0.00511419,7.128252507,62.05897015,1.576297842,61.10592508,7811458
8.48,2,0.096562603,0.10336035,0.098730722,0.096680357,0.092047908,0.189764064,0.193094117,0.187979927,0.00511419,7.12638926,62.052857,1.576142568,61.10013392,7820680
8.49,2,0.096469102,0.103262903,0.098643332,0.096586742,0.091964354,0.189655647,0.192982717,0.187868526,0.00511419,7.124532174,62.04671103,1.57598646,61.09431901,7829903
8.5,2,0.096375808,0.103165671,0.098556122,0.096493334,0.091880976,0.189547393,0.192871484,0.187757294,0.00511419,7.122682527,62.04054737,1.575829903,61.08849227,7839126
8.51,2,0.096282733,0.103068663,0.098469104,0.096400146,0.091797784,0.18943929,0.192760411,0.18764622,0.00511419,7.120840053,62.03440482,1.575673882,61.08268379,7848348
8.52,2,0.096189866,0.102971868,0.098382267,0.096307166,0.091714767,0.189331311,0.192649467,0.187535276,0.00511419,7.11900392,62.02819027,1.575516033,61.07682126,7857571
8.53,2,0.096097206,0.102875283,0.098295607,0.096214392,0.091631925,0.189223454,0.192538651,0.187424461,0.00511419,7.117174098,62.02195557,1.575357671,61.07094492,7866792
8.54,2,0.096004762,0.102778922,0.09820914,0.096121836,0.091549269,0.189115758,0.192428003,0.187313812,0.00511419,7.1153517,62.01569622,1.575198684,61.06505146,7876016
8.55,2,0.095912525,0.102682772,0.098122851,0.096029486,0.091466786,0.189008222,0.192317522,0.187203331,0.00511419,7.113536713,62.00941848,1.575039229,61.05914575,7885238
8.56,2,0.095820502,0.102586842,0.09803675,0.095937351,0.091384486,0.188900801,0.192207161,0.18709297,0.00511419,7.111727803,62.00311351,1.574879083,61.05322077,7894461
8.57,2,0.095728674,0.102491111,0.097950817,0.095845411,0.09130235,0.18879351,0.192096937,0.186982746,0.00511419,7.109925435,61.99678971,1.574718459,61.04728315,7903682
8.58,2,0.095637071,0.102395611,0.097865083,0.095753696,0.091220407,0.188686381,0.191986881,0.18687269,0.00511419,7.10813052,61.99044004,1.574557177,61.04132755,7912906
8.59,2,0.09554567,0.102300318,0.097779525,0.095662184,0.091138635,0.188579368,0.191876946,0.186762756,0.00511419,7.106341711,61.98406927,1.574395359,61.03535752,7922128
8.6,2,0.095454472,0.102205234,0.097694144,0.095570875,0.091057035,0.188472523,0.191767187,0.186652996,0.00511419,7.104560542,61.97768008,1.574233074,61.02937537,7931351
8.61,2,0.095363476,0.102110355,0.097608938,0.095479768,0.090975607,0.188365758,0.191657514,0.186543323,0.00511419,7.100058898,61.97125701,1.574069928,61.02460806,7940572
8.62,2,0.095272693,0.102015696,0.097523919,0.095388874,0.090894359,0.18825919,0.191548043,0.186433853,0.00511419,7.096922804,61.96482725,1.573906612,61.01921815,7949796
8.63,2,0.095182111,0.101921243,0.097439077,0.095298181,0.090813283,0.188152757,0.191438714,0.186324524,0.00511419,7.093790748,61.95836628,1.573742503,61.01380557,7959018
8.64,2,0.095091738,0.101827004,0.097354417,0.095207699,0.090732385,0.188046439,0.191329506,0.186215315,0.00511419,7.090662165,61.95192978,1.573579016,61.0084133,7968241
8.65,2,0.095001566,0.10173297,0.097269932,0.095117416,0.090651657,0.187940249,0.191220432,0.186106242,0.00511419,7.087537436,61.94542577,1.573413815,61.00297028,7977462
8.66,2,0.094911593,0.101639142,0.097185621,0.095027333,0.090571099,0.187834227,0.191111532,0.185997342,0.00511419,7.084417685,61.93889827,1.573248016,60.9975107,7986686
8.67,2,0.094821828,0.101545527,0.097101495,0.094937459,0.090490718,0.187728357,0.191002791,0.185888601,0.00511419,7.081302483,61.93236695,1.573082121,60.99204972,7995908
8.68,2,0.094732261,0.101452115,0.09701754,0.094847783,0.090410505,0.187622586,0.190894155,0.185779965,0.00511419,7.078190282,61.92579679,1.572915238,60.98656007,8005131
8.69,2,0.094642892,0.101358906,0.096933758,0.094758305,0.090330461,0.187516972,0.190785682,0.185671491,0.00511419,7.075082745,61.9192118,1.57274798,60.98106054,8014352
8.7,2,0.09455373,0.101265908,0.096850158,0.094669035,0.090250593,0.187411486,0.190677342,0.185563151,0.00511419,7.071979038,61.91260658,1.572580207,60.97554683,8023576
8.71,2,0.094464765,0.101173113,0.09676673,0.094579961,0.090170892,0.187306168,0.190569176,0.185454986,0.00511419,7.068880318,61.9059812,1.572411922,60.97001918,8032798
8.72,2,0.094376005,0.101080528,0.096683483,0.094491093,0.090091367,0.187200933,0.1904611,0.18534691,0.00511419,7.065784175,61.89933367,1.572243075,60.96447573,8042020
8.73,2,0.09428744,0.100988143,0.096600406,0.094402419,0.090012008,0.18709587,0.190353202,0.185239011,0.00511419,7.062693114,61.89266687,1.572073738,60.95891903,8051242
8.74,2,0.09419907,0.100895959,0.0965175,0.094313942,0.089932815,0.186990929,0.190245431,0.185131241,0.00511419,7.059605707,61.88597723,1.571903822,60.95334616,8060466
8.75,2,0.094110904,0.100803984,0.096434774,0.094225669,0.089853796,0.186886158,0.190137837,0.185023647,0.00511419,7.056523374,61.87927575,1.571733604,60.9477658,8069688
8.76,2,0.094022931,0.100712206,0.096352217,0.094137588,0.089774941,0.186781511,0.190030372,0.184916182,0.00511419,7.053444729,61.87255734,1.571562957,60.94217384,8078910
8.77,2,0.093935162,0.100620638,0.096269839,0.094049712,0.089696261,0.18667699,0.189923041,0.18480885,0.00511419,7.050369905,61.8658059,1.57139147,60.93655787,8088134
8.78,2,0.093847574,0.100529256,0.096187619,0.093962018,0.089617734,0.186572605,0.189815849,0.184701659,0.00511419,7.047299095,61.85903942,1.571219601,60.93093182,8097355
8.79,2,0.093760199,0.100438092,0.096105588,0.093874535,0.08953939,0.186468379,0.189708824,0.184594634,0.00511419,7.044233048,61.85226425,1.571047512,60.92530068,8106578
8.8,2,0.093673004,0.100347113,0.096023712,0.093787234,0.089461199,0.186364253,0.189601904,0.184487713,0.00511419,7.041170007,61.84545517,1.570874561,60.91964478,8115800
8.81,2,0.09358601,0.10025634,0.095942015,0.093700135,0.08938318,0.186260287,0.18949515,0.18438096,0.00511419,7.038111741,61.83859685,1.57070036,60.91395253,8125024
8.82,2,0.093499206,0.100165763,0.095860485,0.093613225,0.089305323,0.186156454,0.189388535,0.184274344,0.00511419,7.035057436,61.83175126,1.570526482,60.90827163,8134245
8.83,2,0.093412602,0.10007539,0.09577913,0.093526515,0.089227637,0.186052751,0.189282056,0.184167866,0.00511419,7.032007052,61.82489034,1.570352215,60.90258044,8143468
8.84,2,0.093326187,0.099985212,0.095697942,0.093439995,0.089150112,0.185949215,0.18917575,0.184061559,0.00511419,7.028961596,61.81801501,1.570177581,60.89687979,8152690
8.85,2,0.09323996,0.099895226,0.095616918,0.093353663,0.089072747,0.185845768,0.189069538,0.183955347,0.00511419,7.025918848,61.81111606,1.570002348,60.89116231,8161914
8.86,2,0.093153931,0.099805444,0.09553607,0.093267529,0.088995553,0.185742497,0.188963508,0.183849318,0.00511419,7.022881317,61.80420376,1.569826776,60.88543625,8171135
8.87,2,0.093068089,0.099715854,0.095455386,0.093181582,0.088918517,0.185639352,0.18885761,0.18374342,0.00511419,7.019847573,61.79726846,1.569650619,60.87969397,8180358
8.88,2,0.092982434,0.099626456,0.095374866,0.093095823,0.088841642,0.185536336,0.188751847,0.183637657,0.00511419,7.016817688,61.79031716,1.569474056,60.87394091,8189580
8.89,2,0.092896976,0.099537259,0.09529452,0.09301026,0.088764935,0.185433451,0.188646221,0.18353203,0.00511419,7.013791708,61.78335069,1.569297108,60.8681777,8198804
8.9,2,0.092811703,0.099448252,0.095214336,0.092924883,0.088688386,0.185330702,0.188540736,0.183426545,0.00511419,7.010769788,61.77635658,1.569119457,60.86239477,8208025
8.91,2,0.092726625,0.099359448,0.095134326,0.092839702,0.088612005,0.185228121,0.188435425,0.183321235,0.00511419,7.007752855,61.76935873,1.568941712,60.85661065,8217248
8.92,2,0.092641722,0.099270821,0.095054468,0.092754695,0.088535772,0.185125639,0.188330218,0.183216028,0.00511419,7.004738899,61.76233258,1.568763247,60.85080616,8226470
8.93,2,0.092557013,0.099182395,0.094974782,0.092669883,0.088459705,0.185023316,0.188225177,0.183110986,0.00511419,7.001729688,61.75529719,1.568584549,60.84499623,8235694
8.94,2,0.092472497,0.099094165,0.094895266,0.092585264,0.088383805,0.184921092,0.18812024,0.18300605,0.00511419,6.998723478,61.74823808,1.568405247,60.83916947,8244915
8.95,2,0.092388165,0.099006124,0.094815911,0.092500828,0.088308062,0.184819,0.188015441,0.18290125,0.00511419,6.995721191,61.74111687,1.568224369,60.83329647,8254138
8.96,2,0.092304014,0.098918271,0.094736718,0.092416575,0.088232473,0.184717093,0.187910832,0.182796642,0.00511419,6.992724385,61.73402859,1.568044326,60.8274506,8263360
8.97,2,0.092220046,0.098830605,0.094657685,0.092332505,0.088157041,0.1846153,0.187806343,0.182692152,0.00511419,6.989730979,61.72692222,1.567863824,60.82159232,8272583
8.98,2,0.092136269,0.098743136,0.094578822,0.092248626,0.088081773,0.184513648,0.187702001,0.18258781,0.00511419,6.986741796,61.71979948,1.567682907,60.81572305,8281805
8.99,2,0.092052673,0.098655852,0.094500117,0.092164928,0.08800666,0.184412125,0.187597792,0.182483602,0.00511419,6.983756444,61.71265534,1.567501446,60.80983888,8291028
9,2,0.091969267,0.098568762,0.094421581,0.09208142,0.087931711,0.184310704,0.187493692,0.182379502,0.00511419,6.9807742,61.70549327,1.567319529,60.8039424,8300250
9.01,2,0.091886042,0.098481859,0.094343204,0.091998093,0.087856915,0.184209456,0.187389771,0.18227558,0.00511419,6.97779707,61.69831666,1.567137243,60.79803647,8309473
9.02,2,0.091802995,0.098395139,0.094264985,0.091914945,0.087782273,0.184108331,0.187285978,0.182171787,0.00511419,6.974823612,61.69112784,1.566954647,60.7921227,8318696
9.03,2,0.091720138,0.098308615,0.094186934,0.091831987,0.087707794,0.184007354,0.187182338,0.182068148,0.00511419,6.97185456,61.6839245,1.566771682,60.78619942,8327918
9.04,2,0.091637448,0.09822226,0.094109028,0.091749196,0.087633456,0.183906466,0.187078793,0.181964603,0.00511419,6.968888211,61.67665109,1.566586938,60.7802237,8337140
9.05,2,0.091554956,0.098136111,0.094031301,0.091666604,0.087559291,0.183805753,0.186975429,0.181861239,0.00511419,6.965927049,61.66941504,1.566403142,60.77427847,8346363
9.06,2,0.091472632,0.098050134,0.09395372,0.091584179,0.087485268,0.183705171,0.186872201,0.18175801,0.00511419,6.962969779,61.662161,1.566218889,60.76832101,8355586
9.07,2,0.091390494,0.097964349,0.093876306,0.091501941,0.087411406,0.183604732,0.186769121,0.18165493,0.00511419,6.960016753,61.65489203,1.566034258,60.76235372,8364808
9.08,2,0.091308532,0.097878743,0.093799045,0.091419879,0.087337694,0.183504384,0.186666138,0.181551947,0.00511419,6.95706651,61.64760356,1.56584913,60.7563729,8374030
9.09,2,0.091226756,0.097793329,0.093721951,0.091338003,0.087264143,0.18340421,0.186563334,0.181449144,0.00511419,6.954121405,61.64030088,1.565663642,60.75038292,8383253
9.1,2,0.091145155,0.097708095,0.09364501,0.091256303,0.087190742,0.183304139,0.186460639,0.181346448,0.00511419,6.951179398,61.63294095,1.5654767,60.74435046,8392476
9.11,2,0.091063729,0.097623041,0.093568226,0.091174778,0.087117491,0.183204239,0.18635812,0.18124393,0.00511419,6.948242457,61.62561045,1.565290506,60.73834239,8401698
9.12,2,0.090982477,0.097538165,0.093491593,0.091093427,0.087044388,0.183104435,0.186255702,0.181141512,0.00511419,6.945308396,61.61826262,1.56510387,60.73232248,8410920
9.13,2,0.090901409,0.097453478,0.093415125,0.09101226,0.086971444,0.18300477,0.186153429,0.181039239,0.00511419,6.942378488,61.61089692,1.564916782,60.7262905,8420143
9.14,2,0.090820514,0.09736897,0.09333881,0.090931266,0.086898649,0.182905241,0.186051297,0.180937107,0.00511419,6.939452628,61.60352132,1.564729441,60.72025256,8429366
9.15,2,0.090739802,0.097284649,0.093262657,0.090850455,0.086826012,0.182805843,0.185949302,0.180835112,0.00511419,6.93653069,61.59612798,1.564541651,60.71420262,8438588
9.16,2,0.090659261,0.097200505,0.093186657,0.090769817,0.086753522,0.182706592,0.185847459,0.180733269,0.00511419,6.933613099,61.58868023,1.564352478,60.70811258,8447810
9.17,2,0.090578892,0.097116537,0.093110808,0.09068935,0.086681179,0.182607464,0.185745745,0.180631554,0.00511419,6.930699197,61.58125918,1.564163983,60.70204467,8457033
9.18,2,0.090498695,0.097032746,0.093035111,0.090609055,0.086608984,0.182508449,0.185644148,0.180529958,0.00511419,6.927788669,61.57381462,1.563974891,60.69596026,8466256
9.19,2,0.090418678,0.09694914,0.092959576,0.09052894,0.086536944,0.182409604,0.185542727,0.180428537,0.00511419,6.924883169,61.56636796,1.563785746,60.68987602,8475478
9.2,2,0.090338832,0.09686571,0.092884191,0.090448997,0.086465051,0.182310858,0.185441411,0.180327221,0.00511419,6.921980671,61.55890088,1.563596082,60.68377763,8484700
9.21,2,0.090259166,0.096782464,0.092808966,0.090369233,0.086393313,0.182212253,0.185340241,0.18022605,0.00511419,6.919082355,61.55138509,1.563405181,60.67764354,8493923
9.22,2,0.090179658,0.096699382,0.092733881,0.090289628,0.08632171,0.182113784,0.185239211,0.180125021,0.00511419,6.91618808,61.54389098,1.563214831,60.67152775,8503146
9.23,2,0.090100329,0.096616484,0.092658956,0.090210203,0.086250263,0.182015453,0.185138325,0.180024134,0.00511419,6.913297885,61.53638597,1.563024204,60.66540527,8512368
9.24,2,0.090021178,0.096533767,0.092584188,0.090130956,0.086178969,0.181917218,0.185037541,0.17992335,0.00511419,6.910410635,61.52885628,1.56283295,60.65926539,8521590
9.25,2,0.089942196,0.096451225,0.092509571,0.090051877,0.08610782,0.181819162,0.18493694,0.17982275,0.00511419,6.907528654,61.52132946,1.562641768,60.65312953,8530813
9.26,2,0.08986337,0.096368845,0.092435092,0.089972955,0.086036804,0.18172121,0.184836449,0.179722258,0.00511419,6.904649784,61.51373876,1.562448965,60.64694623,8540036
9.27,2,0.089784731,0.096286656,0.09236078,0.08989422,0.085965952,0.181623393,0.184736098,0.179621908,0.00511419,6.901774944,61.50617715,1.5622569,60.64078691,8549258
9.28,2,0.089706259,0.096204637,0.092286615,0.089815652,0.085895242,0.181525675,0.184635851,0.179521661,0.00511419,6.898903077,61.49859447,1.562064299,60.63461298,8558480
9.29,2,0.089627952,0.096122791,0.092212599,0.08973725,0.085824675,0.181428137,0.184535789,0.179421598,0.00511419,6.896036508,61.49100968,1.561871646,60.62843928,8567703
9.3,2,0.089549811,0.096041114,0.092138729,0.089659014,0.08575425,0.1813307,0.184435834,0.179321643,0.00511419,6.893173009,61.4833617,1.561677387,60.62221869,8576926
9.31,2,0.089471835,0.095959606,0.092065005,0.089580942,0.085683967,0.181233405,0.184336025,0.179221835,0.00511419,6.890313695,61.47574801,1.561483999,60.61602609,8586148
9.32,2,0.089394033,0.095878279,0.091991438,0.089503046,0.085613835,0.18113625,0.184236362,0.179122171,0.00511419,6.887458556,61.4681222,1.561290304,60.60982591,8595370
9.33,2,0.089316395,0.095797121,0.091918016,0.089425313,0.085543844,0.181039232,0.18413684,0.179022649,0.00511419,6.884607461,61.46048611,1.561096347,60.60361953,8604593
9.34,2,0.089238931,0.09571614,0.091844749,0.089347755,0.085474004,0.180942317,0.184037427,0.178923237,0.00511419,6.881759502,61.45279151,1.560900904,60.5973699,8613816
9.35,2,0.089161629,0.095635326,0.091771626,0.089270358,0.085404303,0.180845532,0.18393815,0.178823959,0.00511419,6.878915411,61.44512438,1.560706159,60.59114299,8623038
9.36,2,0.08908449,0.09555468,0.091698648,0.089193125,0.085334743,0.180748859,0.183838988,0.178724798,0.00511419,6.876074646,61.43743839,1.560510935,60.58490324,8632260
9.37,2,0.089007514,0.095474202,0.091625815,0.089116055,0.085265323,0.180652362,0.183740008,0.178625818,0.00511419,6.873239076,61.42975007,1.560315652,60.57866355,8641483
9.38,2,0.088930709,0.0953939,0.091553136,0.089039157,0.085196051,0.180555971,0.18364114,0.178526949,0.00511419,6.870406702,61.42200935,1.560119037,60.57238532,8650706
9.39,2,0.088854065,0.095313762,0.091480598,0.088962419,0.085126918,0.180459681,0.183542377,0.178428186,0.00511419,6.867577346,61.41428318,1.559922793,60.5661198,8659928
9.4,2,0.088777582,0.095233792,0.091408205,0.088885843,0.085057924,0.180363567,0.183443795,0.178329605,0.00511419,6.864753191,61.40655828,1.55972658,60.55985712,8669150
9.41,2,0.088701269,0.095153996,0.091335964,0.088809437,0.084989077,0.180267556,0.183345321,0.17823113,0.00511419,6.861932111,61.39877585,1.559528907,60.55355197,8678373
9.42,2,0.088625116,0.095074365,0.091263865,0.088733191,0.084920368,0.180171686,0.183246993,0.178132803,0.00511419,6.859115227,61.39102775,1.559332105,60.54727483,8687596
9.43,2,0.088549122,0.094994897,0.091191908,0.088657104,0.084851797,0.180075921,0.183148776,0.178034585,0.00511419,6.856301507,61.38326092,1.559134827,60.54098495,8696818
9.44,2,0.088473297,0.094915603,0.091120101,0.088581187,0.084783372,0.179980289,0.183050695,0.177936505,0.00511419,6.853491707,61.37548083,1.558937213,60.53468663,8706040
9.45,2,0.088397621,0.094836463,0.091048427,0.088505418,0.084715074,0.179884808,0.182952771,0.17783858,0.00511419,6.850686384,61.36765853,1.558738527,60.52835777,8715263
9.46,2,0.088322123,0.094757505,0.090976913,0.088429828,0.084646932,0.179789428,0.182854954,0.177740763,0.00511419,6.847884127,61.35985553,1.55854033,60.52204527,8724486
9.47,2,0.088246772,0.094678699,0.09090553,0.088354385,0.084578916,0.17969419,0.182757282,0.177643092,0.00511419,6.845086049,61.35204082,1.558341837,60.51572555,8733708
9.48,2,0.088171588,0.094600066,0.090834297,0.08827911,0.084511045,0.179599091,0.182659756,0.177545565,0.00511419,6.842292117,61.34418192,1.558142221,60.50937376,8742930
9.49,2,0.088096561,0.094521593,0.090763202,0.088203991,0.084443309,0.179504096,0.182562337,0.177448147,0.00511419,6.839501278,61.33634362,1.557943128,60.50303933,8752153
9.5,2,0.08802169,0.094443281,0.090692247,0.088129029,0.084375709,0.179409206,0.182465029,0.177350839,0.00511419,6.836713607,61.32849116,1.557743675,60.49669569,8761376
9.51,2,0.087946985,0.094365141,0.090621442,0.088054233,0.084308252,0.179314495,0.182367904,0.177253714,0.00511419,6.833931184,61.32060162,1.557543281,60.49032557,8770598
9.52,2,0.087872425,0.09428715,0.090550765,0.087979582,0.08424092,0.179219892,0.182270892,0.177156701,0.00511419,6.831151988,61.31272714,1.557343269,60.48396859,8779821
9.53,2,0.08779804,0.094209337,0.090480245,0.087905106,0.084173741,0.179125387,0.182173984,0.177059793,0.00511419,6.828375776,61.30484598,1.557143088,60.4776081,8789043
9.54,2,0.0877238,0.094131675,0.090409854,0.087830776,0.084106685,0.179031034,0.182077232,0.176963041,0.00511419,6.825604033,61.29691402,1.556941616,60.47121057,8798265
9.55,2,0.087649724,0.094054182,0.09033961,0.087756609,0.084039773,0.178936816,0.18198062,0.176866429,0.00511419,6.822836308,61.28902179,1.556741154,60.46484514,8807488
9.56,2,0.087575801,0.093976846,0.090269503,0.087682596,0.083972993,0.1788427,0.181884114,0.176769924,0.00511419,6.82007162,61.28110298,1.556540016,60.458461,8816711
9.57,2,0.087502031,0.093899669,0.090199533,0.087608737,0.083906345,0.178748733,0.181787763,0.176673572,0.00511419,6.817311361,61.27314125,1.556337788,60.45204584,8825933
9.58,2,0.087428424,0.093822658,0.090129708,0.087535039,0.083839839,0.178654864,0.181691513,0.176577323,0.00511419,6.814554017,61.26520374,1.556136175,60.44565079,8835155
9.59,2,0.08735497,0.093745805,0.090060021,0.087461496,0.083773465,0.178561145,0.18159542,0.176481229,0.00511419,6.811801135,61.25726223,1.555934461,60.43925447,8844378
9.6,2,0.087281667,0.093669109,0.08999047,0.087388103,0.083707222,0.178467565,0.18149947,0.176385279,0.00511419,6.809052369,61.24927598,1.55573161,60.43282573,8853601
9.61,2,0.087208516,0.093592569,0.089921053,0.087314863,0.08364111,0.178374094,0.181403633,0.176289442,0.00511419,6.806306842,61.24130985,1.55552927,60.426414,8862823
9.62,2,0.087135525,0.093516192,0.08985178,0.087241783,0.083575138,0.178280724,0.181307902,0.176193711,0.00511419,6.803564352,61.23332952,1.55532657,60.41999305,8872045
9.63,2,0.087062685,0.093439973,0.089782643,0.087168855,0.083509296,0.178187497,0.181212319,0.176098129,0.00511419,6.800826123,61.22530527,1.555122754,60.41354033,8881268
9.64,2,0.086990006,0.093363918,0.089713651,0.087096087,0.083443594,0.178094415,0.181116886,0.176002696,0.00511419,6.798092164,61.2173208,1.554919948,60.40711975,8890491
9.65,2,0.086917466,0.093288006,0.089644781,0.087023458,0.083378012,0.178001407,0.181021531,0.175907341,0.00511419,6.795360444,61.20930273,1.554716289,60.40067505,8899713
9.66,2,0.086845085,0.09321226,0.089576056,0.086950989,0.083312569,0.177908571,0.180926353,0.175812163,0.00511419,6.792633791,61.20125426,1.554511858,60.39420903,8908935
9.67,2,0.086772853,0.093136666,0.089507463,0.08687867,0.083247254,0.177815844,0.180831288,0.175717098,0.00511419,6.789910387,61.1932306,1.554308057,60.38776359,8918158
9.68,2,0.086700771,0.093061226,0.089439004,0.086806499,0.083182069,0.177723225,0.180736337,0.175622147,0.00511419,6.78719024,61.1851497,1.554102802,60.38127613,8927381
9.69,2,0.086628845,0.092985948,0.089370687,0.086734486,0.083117021,0.177630742,0.180641526,0.175527335,0.00511419,6.784474092,61.17711369,1.553898688,60.37482467,8936603
9.7,2,0.086557068,0.092910822,0.089302502,0.086662621,0.083052101,0.177538379,0.18054684,0.17543265,0.00511419,6.781761546,61.16905377,1.553693966,60.36835667,8945825
9.71,2,0.086485438,0.092835849,0.089234449,0.086590903,0.082987308,0.177446149,0.180452291,0.175338101,0.00511419,6.779052924,61.16095289,1.553488203,60.36185916,8955048
9.72,2,0.086413964,0.092761036,0.089166537,0.086519343,0.082922653,0.177354032,0.18035786,0.175243669,0.00511419,6.776347654,61.15287937,1.553283136,60.3553842,8964271
9.73,2,0.086342638,0.092686375,0.089098757,0.086447929,0.082858124,0.177262054,0.180263572,0.175149382,0.00511419,6.773646513,61.14480032,1.553077928,60.34890678,8973493
9.74,2,0.086271456,0.092611864,0.089031108,0.086376661,0.082793722,0.177170188,0.180169401,0.175055211,0.00511419,6.770948717,61.13666873,1.552871386,60.34239099,8982715
9.75,2,0.086200421,0.092537502,0.088963587,0.086305539,0.082729445,0.177078418,0.180075331,0.17496114,0.00511419,6.768253792,61.12856053,1.552665437,60.33589463,8991938
9.76,2,0.086129541,0.092463301,0.088896209,0.086234572,0.082665305,0.1769868,0.179981418,0.174867227,0.00511419,6.765563384,61.12041007,1.552458416,60.3293679,9001161
9.77,2,0.086058805,0.092389251,0.08882896,0.086163751,0.08260129,0.176895334,0.17988766,0.17477347,0.00511419,6.762877437,61.11230016,1.552252424,60.32287387,9010383
9.78,2,0.085988214,0.092315346,0.088761839,0.086093073,0.0825374,0.176803923,0.179793962,0.174679772,0.00511419,6.76019318,61.10412728,1.552044833,60.31633334,9019605
9.79,2,0.085917767,0.092241592,0.088694848,0.08602254,0.082473635,0.176712663,0.17970042,0.174586229,0.00511419,6.757513392,61.0959886,1.55183811,60.30982069,9028828
9.8,2,0.085847474,0.092167996,0.088627997,0.085952161,0.082410004,0.176621545,0.179607025,0.174492834,0.00511419,6.754837813,61.08784435,1.551631246,60.30330557,9038051
9.81,2,0.085777324,0.092094548,0.088561274,0.085881926,0.082346498,0.176530539,0.179513746,0.174399555,0.00511419,6.752165567,61.07965549,1.551423249,60.29675815,9047273
9.82,2,0.085707316,0.092021246,0.088494678,0.085811833,0.082283115,0.176439641,0.179420578,0.174306388,0.00511419,6.74949652,61.07149088,1.551215868,60.29023087,9056495
9.83,2,0.085637461,0.091948101,0.08842822,0.085741892,0.082219866,0.176348844,0.179327517,0.174213327,0.00511419,6.746830522,61.06327317,1.551007139,60.28366481,9065718
9.84,2,0.085567748,0.091875104,0.088361891,0.085672094,0.08215674,0.176258237,0.17923465,0.17412046,0.00511419,6.744170075,61.05510436,1.550799651,60.27713791,9074941
9.85,2,0.085498176,0.091802252,0.088295688,0.085602438,0.082093736,0.176167691,0.179141849,0.174027659,0.00511419,6.741511526,61.04687437,1.550590609,60.27056597,9084163
9.86,2,0.085428746,0.091729545,0.088229611,0.085532922,0.082030855,0.176077295,0.179049203,0.173935012,0.00511419,6.738857397,61.03867664,1.550382387,60.26402039,9093385
9.87,2,0.085359456,0.091656983,0.088163661,0.085463549,0.081968097,0.17598697,0.178956631,0.17384244,0.00511419,6.736205406,61.03046476,1.550173805,60.25746559,9102608
9.88,2,0.085290317,0.091584578,0.088097848,0.085394325,0.08190547,0.175896828,0.178864247,0.173750056,0.00511419,6.733558795,61.02221633,1.549964295,60.2508849,9111831
9.89,2,0.085221318,0.091512316,0.08803216,0.085325242,0.081842965,0.175806791,0.178771972,0.173657782,0.00511419,6.730915322,61.01399255,1.549755411,60.24432463,9121053
9.9,2,0.085152469,0.091440208,0.087966608,0.085256309,0.081780591,0.175716864,0.178679812,0.173565621,0.00511419,6.728275125,61.00572222,1.549545344,60.23773064,9130275
9.91,2,0.085083749,0.091368234,0.087901171,0.085187505,0.081718328,0.175627045,0.178587764,0.173473574,0.00511419,6.725638155,60.99748487,1.549336116,60.23116341,9139498
9.92,2,0.085015177,0.091296414,0.087835869,0.08511885,0.081656196,0.175537374,0.178495869,0.173381679,0.00511419,6.723005563,60.98920219,1.549125736,60.22456351,9148721
9.93,2,0.084946744,0.091224736,0.087770691,0.085050333,0.081594183,0.175447803,0.178404078,0.173289887,0.00511419,6.720375927,60.98095022,1.548916136,60.21798862,9157943
9.94,2,0.08487846,0.09115321,0.087705647,0.084981966,0.081532301,0.175358351,0.17831241,0.173198219,0.00511419,6.717749834,60.97264809,1.548705261,60.2113773,9167165
